145500,155038,74702,51023,50254,51705,70598,62596,40859,28737,144871,153775,76930,48868,58829,70072,50985,87797,65534,153139,172357,97666,118383,87990,77109,76952,54822,152304,187873,248711,141640,88945,81909,67429,147224,830811,243389,131356,101719,83730,1345216,664369,205253,114752,176029,1214330,717580,209567,136765,1370560,894032,258764,1387987,1017528,1322785
145358,117069,47013,27830,32058,27540,24973,23662,15517,13366,160501,136849,52581,31234,43946,27592,19016,23587,24742,148672,117241,45335,51701,47087,40606,31792,26626,138209,118522,69934,40004,39606,25412,21137,138495,312913,67380,50086,27347,19851,894583,307422,75747,59215,30863,876497,288642,73623,48373,914454,297190,80050,884570,317278,939680
160533,137046,52622,31250,38776,27393,18806,23215,24741,24346,148699,117261,45324,35980,46838,40347,31763,26497,22604,138239,118546,46484,39478,39289,25324,21091,31405,138562,112203,65966,49402,27238,19785,20937,148828,300910,74284,59035,30719,47465,868681,282008,73269,48127,30646,905281,296633,79687,56733,884226,316615,77654,939324,325237,940409
148699,117263,45325,35982,36036,40347,31763,26497,22604,21098,138239,118550,46487,29754,39290,25324,21091,31405,14758,138562,112235,43886,49404,27239,19785,20937,24916,148828,114410,74289,59035,30719,47465,22874,148976,282028,73272,48127,30648,20207,906112,296653,79687,56732,39250,884357,316610,77654,48350,939371,325235,69838,940438,368430,893542
138239,118550,46488,29754,33576,25412,21137,31524,14758,17192,138562,112236,43887,41752,27348,19851,20973,24916,14903,148828,114410,52818,59215,30863,47569,22874,41424,148976,113871,73626,48373,30776,20207,21692,146958,297210,80050,56903,39250,38812,884700,317273,78003,48350,45620,939727,325918,69838,50160,940783,368430,88417,893542,306906,921995
138562,112236,43887,41752,22447,19851,20973,24916,14903,14025,148828,114410,52818,45708,30863,47569,22874,41424,37613,148976,113871,44410,48373,30776,20207,21692,32748,146958,109248,80050,56903,39250,38812,30986,141100,317273,78003,48350,45620,37142,939727,325918,69838,50160,50187,940783,368430,88417,45771,893542,306906,69606,921995,350207,1112334
164750,117516,52818,45708,26703,47569,22874,41424,37613,31139,164758,116503,44410,33834,30776,20207,21692,32748,23470,163289,112236,47655,56903,39250,38812,30986,22624,157694,109931,78003,48350,45620,37142,34773,151151,325918,69838,50160,50187,45542,940783,368430,88417,45771,51010,893542,306906,69606,43716,921995,350208,82010,1112334,513111,1073489
164758,116503,44410,33834,24441,20207,21692,32748,23470,19363,163289,112236,47655,30555,39250,38812,30986,22624,33349,157694,109931,44391,48350,45620,37142,34773,29562,151151,107982,69838,50160,50187,45542,43796,150510,368430,88417,45771,51010,50560,893542,306906,69606,43716,42730,921995,350208,82010,55170,1112334,513111,128978,1073489,499053,1096319
8484,8351,3386,2546,2418,1368,1268,6325,6946,5455,8420,8599,2832,1834,1551,2023,650,2377,253,8550,7520,2948,1689,1042,15914,804,1135,8791,7987,3923,2622,1789,1453,482,9546,18992,4341,1942,1875,3329,42016,20299,4709,2846,1636,42349,18753,5674,3393,45125,18194,5952,44675,29637,43772
8420,8599,2832,1836,1123,2023,650,2377,253,219,8550,7520,2948,850,1042,15914,804,1135,833,8791,7987,2089,2622,1789,1453,482,599,9546,8715,4341,1942,1875,3329,691,10236,20299,4709,2846,1636,1597,42349,18753,5674,3393,2087,45125,18194,5952,2827,44675,29637,7655,43772,20685,41833
8550,7520,2948,850,375,15914,804,1135,833,707,8791,7987,2089,1751,1789,1453,482,599,651,9546,8715,2765,1942,1875,3329,691,701,10236,8574,4709,2846,1636,1597,902,10605,18753,5674,3393,2087,654,45125,18194,5952,2827,3845,44675,29637,7655,2982,43772,20685,4697,41833,23547,37151
8791,7987,2089,1751,1217,1453,482,599,651,966,9546,8715,2765,1279,1875,3329,691,701,571,10236,8574,3275,2846,1636,1597,902,358,10605,8681,5674,3393,2087,654,522,11222,18194,5952,2827,3845,2611,44675,29637,7655,2982,1683,43772,20685,4697,2740,41833,23547,6740,37151,21162,42538
9546,8715,2765,1279,1311,3335,691,702,571,421,10236,8574,3275,1764,1642,1597,903,359,2310,10605,8681,3500,3395,2087,655,522,584,11222,8809,5954,2827,3846,2611,1166,11344,30417,7678,2979,1683,1649,46802,21559,4730,2743,3325,44935,24265,6751,3194,39652,21690,4617,45398,24812,51963
10236,8574,3275,1764,1286,1597,903,359,2310,-1192,10605,8681,3500,2446,2087,655,522,584,218,11222,8809,3565,2827,3846,2611,1166,432,11344,9350,7678,2979,1683,1649,7361,10734,21559,4730,2743,3325,2257,44935,24265,6751,3194,1827,39652,21690,4617,2253,45398,24812,4291,51963,29226,54832
10605,8681,3500,2446,1860,655,522,584,218,797,11222,8809,3565,1649,3846,2611,1166,432,51,11344,9350,3390,2979,1683,1649,7361,1793,10734,8682,4730,2743,3325,2257,1088,10830,24265,6751,3194,1827,824,39652,21690,4617,2253,2187,45398,24812,4291,3371,51963,29226,8426,54832,33995,53821
105183,85019,27164,14671,15942,13498,8643,6231,9466,4553,108023,86697,27842,16890,17791,13960,15534,8729,6963,105546,87090,28786,35152,26692,28156,14982,7515,110930,84153,47893,24538,20329,15494,11590,112086,213234,49509,29620,16253,14108,609733,230037,55293,30600,21806,600423,209691,51199,40641,658148,227505,58818,658784,256409,704320
108023,86697,27842,16913,13038,13960,15534,8729,6963,3354,105546,87090,28786,14552,26692,28156,14982,7515,7768,110930,84153,26001,24538,20329,15494,11590,13457,112086,83040,49509,29620,16253,14108,8869,114783,230037,55293,30600,21806,14860,600423,209691,51199,40641,18934,658148,227505,58818,41499,658784,256409,70081,704320,258091,684018
105546,87090,28786,14552,10735,28156,14982,7515,7768,4064,110930,84153,26001,13741,20329,15494,11590,13457,5546,112086,83040,28843,29620,16253,14108,8869,3123,114783,89067,55293,30600,21806,14860,8433,124262,209691,51199,40641,18934,13811,658148,227505,58818,41499,31104,658784,256409,70081,35050,704320,258091,66729,684018,303586,598237
110930,84153,26001,13741,8339,15494,11590,13457,5546,5396,112086,83040,28843,17058,16253,14108,8869,3123,7234,114783,89067,30495,30600,21806,14860,8433,9858,124262,94553,51199,40641,18934,13811,18752,134421,227505,58818,41499,31104,38085,658784,256409,70081,35050,40545,704320,258091,66729,41060,684018,303586,74880,598237,220058,697149
112086,83040,28843,17058,10257,14108,8869,3123,7234,7301,114783,89067,30495,20014,21806,14860,8433,9858,8657,124262,94553,31487,40641,18934,13811,18752,12702,134421,96283,58818,41499,31104,38085,28608,135849,256409,70081,35050,40545,33761,704320,258091,66729,41060,33768,684018,303586,74880,44631,598237,220058,61584,697149,264187,827603
114783,89067,30495,20014,13767,14860,8433,9858,8657,-12164,124262,94553,31487,17910,18934,13811,18752,12702,6541,134421,96283,32164,41499,31104,38085,28608,26357,135849,97164,70081,35050,40545,33761,44374,139739,258091,66729,41060,33768,37123,684018,303586,74880,44631,30375,598237,220058,61584,33763,697149,264187,64519,827603,386959,823991
124262,94553,31487,17910,12383,13811,18752,12702,6541,3021,134421,96283,32164,20571,31104,38085,28608,26357,17867,135849,97164,37013,35050,40545,33761,44374,30442,139739,102407,66729,41060,33768,37123,39286,147503,303586,74880,44631,30375,27106,598237,220058,61584,33763,26246,697149,264187,64519,29605,827603,386959,101843,826369,377494,859520
10738,10399,4220,3487,2605,5432,1564,1231,1093,1102,11346,10356,3604,2254,2093,2481,2425,2573,4990,11337,10292,4180,6123,4653,4287,1795,1440,11412,9041,9453,9094,4442,2286,3381,12546,38383,6658,5036,3913,3145,99514,40746,7349,3575,3250,106865,41172,9345,5286,124866,49250,11506,133118,54293,160867
11346,10356,3604,2254,1667,2481,2425,2573,4990,7915,11337,10292,4180,3994,4653,4287,1795,1440,1692,11412,9041,4590,9094,4442,2286,3381,1563,12546,11056,6658,5036,3913,3145,2350,12813,40746,7349,3575,3250,5000,106865,41172,9345,5286,2096,124866,49250,11506,7984,133118,54293,13274,160867,67037,164178
11338,10292,4180,3994,3191,4287,1795,1440,1692,1342,11412,9041,4591,8335,4442,2286,3381,1563,1535,12550,11060,3540,5036,3913,3145,2350,1617,12833,10987,7349,3575,3250,5000,2135,13950,41173,9345,5286,2096,2184,124887,49251,11506,7984,8367,133125,54293,13273,6666,160871,67037,15050,164182,75261,231291
11412,9041,4591,8335,3985,2286,3381,1563,1535,1014,12550,11060,3540,3832,3913,3145,2350,1617,1148,12833,10987,4291,3575,3250,5000,2135,1785,13950,11712,9345,5286,2096,2184,2645,15478,49251,11506,7984,8367,6242,133125,54293,13273,6666,6683,160871,67037,15050,9662,164182,75261,17313,231291,99521,167902
12550,11060,3540,3832,3913,3145,2350,1617,1148,1486,12833,10987,4291,2365,3250,5000,2135,1785,1598,13950,11712,3967,5286,2096,2184,2645,1166,15478,13929,11506,7984,8367,6242,3081,17699,54293,13273,6666,6683,4604,160871,67037,15050,9662,9024,164182,75261,17313,8611,231291,99521,15439,167902,75989,176906
14233,11260,4291,2365,2226,5000,2135,1785,1598,1129,15407,11984,3967,3520,2096,2184,2645,1166,1888,17156,14246,6185,7984,8367,6242,3081,3032,19521,13681,13273,6666,6683,4604,4371,19455,67037,15050,9662,9024,8571,164182,75261,17313,8611,8600,231291,99521,15439,8515,167902,75989,16820,176906,90832,159347
15407,11984,3967,3520,1829,2184,2645,1166,1888,1244,17156,14246,6185,4252,8367,6242,3081,3032,4806,19521,13681,5672,6666,6683,4604,4371,16639,19455,14747,15050,9662,9024,8571,5623,20235,75261,17313,8611,8600,7495,231291,99521,15439,8515,9432,167902,75989,16820,8875,176906,90832,21328,159347,86909,160004
3730,2801,633,215,264,302,1534,191,281,152,3815,3535,1363,1318,2088,104,410,828,537,3926,2806,1512,1364,670,461,422,65,3800,3565,1758,1740,400,532,538,3938,8753,1910,809,475,481,24700,12224,3261,929,755,22044,7996,1340,491,22443,8716,1746,20198,8714,21084
3815,3535,1363,1318,1946,104,410,828,537,20,3926,2806,1512,1194,670,461,422,65,477,3800,3565,1365,1740,400,532,538,168,3938,3042,1910,809,475,481,159,4245,12224,3261,929,755,785,22044,7996,1340,491,113,22443,8716,1746,1494,20198,8714,1738,21084,9460,19384
163237,89044,14847,7287,7996,4466,6222,3742,2438,2194,262615,91240,21842,9831,9483,6454,4439,2085,4662,308024,133556,30795,24570,12910,6492,5654,3802,257614,128231,31452,35811,9909,8382,6576,295736,156748,33027,29849,22379,10082,373746,150327,32555,24235,16343,380368,175426,59190,41905,434536,178147,60988,482640,188974,384471
262615,91240,21842,9831,9483,6484,4439,2085,4662,2059,308024,133556,30795,24570,12910,6492,5654,3892,4634,257614,128231,31452,36811,9909,8382,6576,4480,295736,156748,33027,29849,22379,10082,6313,373746,150327,32555,24235,16343,12721,380368,175426,59190,41905,29135,434536,178147,60990,38876,482640,188974,53623,384471,181263,392025
308024,133556,30795,24570,12910,6492,5654,3892,4634,428,257614,128231,31452,36811,9909,8382,6576,4480,1811,295736,156748,33027,29849,22379,10082,6313,4793,373746,150327,32555,24235,16343,12721,8572,380368,175426,59190,41905,29135,20383,434536,178147,60990,38876,25674,482640,188974,53623,34140,384471,181263,42256,392025,164727,471586
257614,128231,31452,36811,9909,8382,6576,4480,1811,1572,295736,156748,33027,29849,22379,10082,6313,4793,2944,373746,150327,32555,24235,16343,12721,8572,5484,380368,175426,59190,41905,29135,20383,10684,434536,178147,60990,38876,25674,17235,482640,188974,53623,34140,21823,384471,181263,42255,19914,392025,164727,37802,471586,210138,549921
724124,177423,32101,32702,21379,11129,5429,4216,2701,1878,473430,153589,34830,21685,14091,10688,7326,4881,4211,494867,179338,55291,38737,24856,17460,7720,6890,532852,179811,53564,31866,19747,14734,9955,728853,196748,46827,28154,18008,14033,492699,190874,37408,16911,9481,478384,175471,35472,12659,606841,222529,23341,722092,219509,743002
473430,153589,34850,21685,14091,10688,7326,4881,4211,1394,494867,179371,55291,38737,24856,17460,7720,6890,3185,532852,179811,53564,31866,19747,14734,9955,13873,728853,196748,46827,28154,18008,14033,12664,492699,190874,37408,16911,9481,6326,478384,175471,35472,12659,13116,606841,222529,23341,15194,722092,219509,35438,743002,265196,805123
494867,179326,55207,36795,24950,17429,7715,6886,3152,2527,532852,179829,54153,32090,19800,14734,9888,13489,6124,728806,197033,46981,28222,17996,13977,12662,5754,492967,191226,37466,16869,9407,6293,3985,478462,175649,35411,12598,13094,12021,606975,222325,23245,15028,6679,720667,217743,35290,5703,742353,263643,40081,803796,244006,698343
532721,179150,52647,29845,17944,12956,8492,11743,4965,3124,728605,196409,45888,26330,16466,12580,10755,4606,4226,492754,190654,36730,15983,7935,5458,2853,1294,478181,175188,35133,12178,12655,11071,4424,606622,222016,23062,14535,6209,6553,719932,217048,33910,5132,6903,742133,263483,39756,21872,803622,243730,49522,698101,237129,869391
